instance.type,instance.value,label.type,label.xml:lang,label.value,comment.type,comment.xml:lang,comment.value,abstract.type,abstract.xml:lang,abstract.value,wikicategories.type,wikicategories.value,DBpediaOntology.type,DBpediaOntology.value
uri,http://dbpedia.org/resource/Retinoscopy,literal,en,Retinoscopy,literal,en,"Retinoscopy (Ret) is a technique to obtain an objective measurement of the refractive error of a patient's eyes. The examiner uses a retinoscope to shine light into the patient's eye and observes the reflection (reflex) off the patient's retina. While moving the streak or spot of light across the pupil the examiner observes the relative movement of the reflex or manually places lenses over the eye (using a trial frame and trial lenses) to ""neutralize"" the reflex.",literal,en,"Retinoscopy (Ret) is a technique to obtain an objective measurement of the refractive error of a patient's eyes. The examiner uses a retinoscope to shine light into the patient's eye and observes the reflection (reflex) off the patient's retina. While moving the streak or spot of light across the pupil the examiner observes the relative movement of the reflex or manually places lenses over the eye (using a trial frame and trial lenses) to ""neutralize"" the reflex. Static retinoscopy is a type of retinoscopy used in determining a patient's refractive error. It relies on Foucault knife-edge test, which states that the examiner should simulate optical infinity to obtain the correct refractive power. Hence, a power corresponding to the working distance is subtracted from the gross retinoscopy value to give the patient's refractive condition, the working distance lens being one which has a focal length of the examiner's distance from the patient (e.g. +1.50 dioptre lens for a 67 cm working distance). Myopes display an ""against"" reflex, which means that the direction of movement of light observed from the retina is a different direction to that in which the light beam is swept. Hyperopes, on the other hand, display a ""with"" movement, which means that the direction of movement of light observed from the retina is the same as that in which the light beam is swept. Static retinoscopy is performed when the patient has relaxed accommodative status. This can be obtained by the patient viewing a distance target or by the use of cycloplegic drugs (where, for example, a child's lack of reliable fixation of the target can lead to fluctuations in accommodation and thus the results obtained). Dynamic retinoscopy is performed when the patient has active accommodation from viewing a near target. Retinoscopy is particularly useful in prescribing corrective lenses for patients who are unable to undergo a subjective refraction that requires a judgement and response from the patient (such as children or those with severe intellectual disabilities or communication problems). In most tests however, it is used as a basis for further refinement by subjective refraction. It is also used to evaluate accommodative ability of the eye and detect latent hyperopia.",literal,http://dbpedia.org/resource/Category:Ophthalmic_equipment,literal,http://dbpedia.org/class/yago/Abstraction100002137 | http://dbpedia.org/class/yago/Act100030358 | http://dbpedia.org/class/yago/Activity100407535 | http://dbpedia.org/class/yago/Engagement101239064 | http://dbpedia.org/class/yago/Event100029378 | http://dbpedia.org/class/yago/GroupAction101080366 | http://dbpedia.org/class/yago/Intervention101240210 | http://dbpedia.org/class/yago/Procedure101023820 | http://dbpedia.org/class/yago/PsychologicalFeature100023100 | http://dbpedia.org/class/yago/WikicatEyeProcedures | http://dbpedia.org/class/yago/YagoPermanentlyLocatedEntity
uri,http://dbpedia.org/resource/LifeScan,literal,en,LifeScan,literal,en,"LifeScan, Inc. is a diagnostic systems manufacturer with products focusing on the diabetes market, specifically blood glucose monitoring systems.",literal,en,"LifeScan, Inc. is a diagnostic systems manufacturer with products focusing on the diabetes market, specifically blood glucose monitoring systems.",literal,http://dbpedia.org/resource/Category:Diabetes-related_supplies_and_medical_equipment,literal,"http://dbpedia.org/class/yago/Abstraction100002137 | http://dbpedia.org/class/yago/Business108061042 | http://dbpedia.org/class/yago/Company108058098 | http://dbpedia.org/class/yago/Enterprise108056231 | http://dbpedia.org/class/yago/Group100031264 | http://dbpedia.org/class/yago/Institution108053576 | http://dbpedia.org/class/yago/Manufacturer108060446 | http://dbpedia.org/class/yago/Organization108008335 | http://dbpedia.org/class/yago/SocialGroup107950920 | http://dbpedia.org/class/yago/WikicatCompaniesBasedInMilpitas,California | http://dbpedia.org/class/yago/WikicatMedicalEquipmentManufacturers | http://dbpedia.org/class/yago/YagoLegalActor | http://dbpedia.org/class/yago/YagoLegalActorGeo | http://dbpedia.org/class/yago/YagoPermanentlyLocatedEntity | http://dbpedia.org/ontology/Agent | http://dbpedia.org/ontology/Company | http://dbpedia.org/ontology/Organisation | http://schema.org/Organization | http://www.ontologydesignpatterns.org/ont/dul/DUL.owl#Agent | http://www.ontologydesignpatterns.org/ont/dul/DUL.owl#SocialPerson | http://www.w3.org/2002/07/owl#Thing | http://www.wikidata.org/entity/Q24229398 | http://www.wikidata.org/entity/Q43229 | http://www.wikidata.org/entity/Q4830453"
uri,http://dbpedia.org/resource/Nitrous_oxide_(medication),literal,en,Nitrous oxide (medication),literal,en,"Nitrous oxide, sold under the brand name Entonox among others, is an inhaled gas used as a pain medication and together with other medications for anesthesia. Common uses include during childbirth, following trauma, and as part of end-of-life care. Onset of effect is typically within half a minute and lasts for about a minute.",literal,en,"Nitrous oxide, sold under the brand name Entonox among others, is an inhaled gas used as a pain medication and together with other medications for anesthesia. Common uses include during childbirth, following trauma, and as part of end-of-life care. Onset of effect is typically within half a minute and lasts for about a minute. There are few side effects, other than vomiting, with short-term use. With long-term use anemia or numbness may occur. It should always be given with at least 21% oxygen. It is not recommended in people with a bowel obstruction or pneumothorax. Use in the early part of pregnancy is not recommended. Breastfeeding can occur following use. Nitrous oxide was discovered between 1772 and 1793 and used for anesthesia in 1844. It is on the World Health Organization's List of Essential Medicines. It often comes as a 50/50 mixture with oxygen. Devices with a demand valve are available for self-administration. The setup and maintenance is relatively expensive for developing countries.",literal,http://dbpedia.org/resource/Category:Emergency_medical_equipment,literal,http://dbpedia.org/ontology/ChemicalSubstance | http://dbpedia.org/ontology/Drug | http://www.ontologydesignpatterns.org/ont/dul/DUL.owl#ChemicalObject | http://www.w3.org/2002/07/owl#Thing | http://www.wikidata.org/entity/Q8386
uri,http://dbpedia.org/resource/Spinal_Cord_Toolbox,literal,en,Spinal Cord Toolbox,literal,en,"Spinal Cord Toolbox (SCT)  is a suite of analysis tools optimized for spinal cord images acquired with magnetic resonance imaging. Main features include segmentation, registration and calculation of anatomical metrics.",literal,en,"Spinal Cord Toolbox (SCT)  is a suite of analysis tools optimized for spinal cord images acquired with magnetic resonance imaging. Main features include segmentation, registration and calculation of anatomical metrics.",literal,http://dbpedia.org/resource/Category:Medical_imaging | http://dbpedia.org/resource/Category:Neuroimaging,literal,http://dbpedia.org/ontology/Software | http://dbpedia.org/ontology/Work | http://schema.org/CreativeWork | http://www.w3.org/2002/07/owl#Thing | http://www.wikidata.org/entity/Q386724 | http://www.wikidata.org/entity/Q7397
uri,http://dbpedia.org/resource/Dual-energy_X-ray_absorptiometry,literal,en,Dual-energy X-ray absorptiometry,literal,en,"Dual-energy X-ray absorptiometry (DXA, previously DEXA) is a means of measuring bone mineral density (BMD) using spectral imaging. Two X-ray beams, with different energy levels, are aimed at the patient's bones. When soft tissue absorption is subtracted out, the bone mineral density (BMD) can be determined from the absorption of each beam by bone. Dual-energy X-ray absorptiometry is the most widely used and most thoroughly studied bone density measurement technology.",literal,en,"Dual-energy X-ray absorptiometry (DXA, previously DEXA) is a means of measuring bone mineral density (BMD) using spectral imaging. Two X-ray beams, with different energy levels, are aimed at the patient's bones. When soft tissue absorption is subtracted out, the bone mineral density (BMD) can be determined from the absorption of each beam by bone. Dual-energy X-ray absorptiometry is the most widely used and most thoroughly studied bone density measurement technology. The DXA scan is typically used to diagnose and follow osteoporosis, as contrasted to the nuclear bone scan, which is sensitive to certain metabolic diseases of bones in which bones are attempting to heal from infections, fractures, or tumors.",literal,http://dbpedia.org/resource/Category:Medical_imaging | http://dbpedia.org/resource/Category:Radiology,literal,http://dbpedia.org/class/yago/Abstraction100002137 | http://dbpedia.org/class/yago/Act100030358 | http://dbpedia.org/class/yago/Cognition100023271 | http://dbpedia.org/class/yago/Engagement101239064 | http://dbpedia.org/class/yago/Event100029378 | http://dbpedia.org/class/yago/Experiment105798043 | http://dbpedia.org/class/yago/GroupAction101080366 | http://dbpedia.org/class/yago/HigherCognitiveProcess105770664 | http://dbpedia.org/class/yago/Inquiry105797597 | http://dbpedia.org/class/yago/Intervention101240210 | http://dbpedia.org/class/yago/ProblemSolving105796750 | http://dbpedia.org/class/yago/Process105701363 | http://dbpedia.org/class/yago/PsychologicalFeature100023100 | http://dbpedia.org/class/yago/Thinking105770926 | http://dbpedia.org/class/yago/Trial105799212 | http://dbpedia.org/class/yago/WikicatMedicalTests | http://dbpedia.org/class/yago/YagoPermanentlyLocatedEntity
uri,http://dbpedia.org/resource/Hitachi_Magic_Wand,literal,en,Hitachi Magic Wand,literal,en,"The Hitachi Magic Wand (renamed Magic Wand Original and Original Magic Wand) is an AC-powered wand vibrator. It was originally manufactured for relieving tension and relaxing sore muscles, but is most famous for its use as a sex toy. Japanese company Hitachi listed the device for business in the United States in 1968. Sex educator Betty Dodson popularized its use as a vibrator and masturbation aid for women during the sex-positive movement in the late 1960s. It functions effectively as a clitoral vibrator and is able to bring many people to orgasm. The wand is 12 inches (30 cm) long and weighs 1.2 pounds (540 g) with stimulation provided by its rubberized 2.5-inch (64 mm) head.",literal,en,"The Hitachi Magic Wand (renamed Magic Wand Original and Original Magic Wand) is an AC-powered wand vibrator. It was originally manufactured for relieving tension and relaxing sore muscles, but is most famous for its use as a sex toy. Japanese company Hitachi listed the device for business in the United States in 1968. Sex educator Betty Dodson popularized its use as a vibrator and masturbation aid for women during the sex-positive movement in the late 1960s. It functions effectively as a clitoral vibrator and is able to bring many people to orgasm. The wand is 12 inches (30 cm) long and weighs 1.2 pounds (540 g) with stimulation provided by its rubberized 2.5-inch (64 mm) head. Hitachi executives assisted financing the production of chocolates in the shape of the massager in 1992, in honor of the 15-year anniversary of the sex shop Good Vibrations. The company asserted in 1999 that its sole intended use was for health care purposes. Hitachi had a conflict with its U.S. distributor in 2000 and briefly stopped selling the device until it reached a new deal with distributor Vibratex. The Magic Wand sold out after being featured in a 2002 episode of Sex and the City. Hitachi ceased production of the device in 2013 because of concerns about having the company name attached to a sex toy. Vibratex persuaded the company to continue manufacturing it under the name ""Original Magic Wand"", omitting the Hitachi name. In 2014, the company used the name ""Magic Wand Original"". Academics have researched its use for treatment of female sexual arousal disorder and chronic anorgasmia—a sexual dysfunction in which a person cannot achieve orgasm. The Journal of Consulting and Clinical Psychology published a 1979 study which found self-administered treatment and use of the Magic Wand to be the best method to achieve orgasm. In 2008, The Scientific World Journal published research finding over 93% of a group of 500 chronic anorgasmic women could reach orgasm using the Magic Wand and the Betty Dodson Method. The device was used in studies in many applications, including articles published in Dermatology Online Journal, Journal of Applied Physiology, Experimental Brain Research, Neuroscience Letters, and Journal of Perinatal & Neonatal Nursing. The Magic Wand has alternatively been referred to as the Cadillac of vibrators, the Rolls-Royce of vibrators, and the mother of all vibrators. Counselors Bettina Arndt, Laura Berman, Gloria Brame, and Ruth Westheimer recommended the device to women, and Cosmopolitan magazine reported the Magic Wand was the vibrator most often suggested by sex therapists. Mobile Magazine readers in 2005 voted the Magic Wand ""the No. 1 greatest gadget of all time"". Tanya Wexler's film Hysteria featured the device while showing the evolution of the vibrator. Engadget called the Magic Wand ""the most recognizable sex toy on Earth"".",literal,http://dbpedia.org/resource/Category:Massage_devices | http://dbpedia.org/resource/Category:Vibrators,literal,http://dbpedia.org/class/yago/Artifact100021939 | http://dbpedia.org/class/yago/Device103183080 | http://dbpedia.org/class/yago/Instrumentality103575240 | http://dbpedia.org/class/yago/Object100002684 | http://dbpedia.org/class/yago/PhysicalEntity100001930 | http://dbpedia.org/class/yago/Plaything103964744 | http://dbpedia.org/class/yago/Whole100003553 | http://dbpedia.org/class/yago/WikicatFemaleSexToys | http://dbpedia.org/class/yago/WikicatMassageDevices | http://dbpedia.org/class/yago/WikicatSexToys
uri,http://dbpedia.org/resource/Suprapubic_cystostomy,literal,en,Suprapubic cystostomy,literal,en,A suprapubic cystostomy or suprapubic catheter (SPC) (also known as a vesicostomy or epicystostomy) is a surgically created connection between the urinary bladder and the skin used to drain urine from the bladder in individuals with obstruction of normal urinary flow. The connection does not go through the abdominal cavity.,literal,en,"A suprapubic cystostomy or suprapubic catheter (SPC) (also known as a vesicostomy or epicystostomy) is a surgically created connection between the urinary bladder and the skin used to drain urine from the bladder in individuals with obstruction of normal urinary flow. The connection does not go through the abdominal cavity. Urinary flow may be blocked by swelling of the prostate (benign prostatic hypertrophy), traumatic disruption of the urethra, congenital defects of the urinary tract, or by obstructions such as kidney stones passed into the urethra, and cancer. It is also a common treatment used among spinal cord injury patients who are unable or unwilling to use intermittent catheterization to empty the bladder, and cannot otherwise void due to detrusor sphincter dyssynergia. Initially, a thin tube (catheter) is placed through the skin just above the pubic bone into the bladder, often with the assistance of ultrasound imaging. This catheter initially remains in place for up to a month while the tissue around it scars and forms a tract (sinus) between the bladder and the body exterior. After the formation of scar tissue is complete, the catheter is replaced periodically in order to help prevent infection.",literal,http://dbpedia.org/resource/Category:Catheters,literal,http://dbpedia.org/class/yago/Abstraction100002137 | http://dbpedia.org/class/yago/Act100030358 | http://dbpedia.org/class/yago/Engagement101239064 | http://dbpedia.org/class/yago/Event100029378 | http://dbpedia.org/class/yago/GroupAction101080366 | http://dbpedia.org/class/yago/Intervention101240210 | http://dbpedia.org/class/yago/PsychologicalFeature100023100 | http://dbpedia.org/class/yago/YagoPermanentlyLocatedEntity
uri,http://dbpedia.org/resource/Lipid_emulsion,literal,en,Lipid emulsion,literal,en,"Lipid emulsion or fat emulsion refers to an emulsion of lipid for human intravenous use. It is often referred to by the brand name of the most commonly used version, Intralipid, which is an emulsion of soy bean oil, egg phospholipids and glycerin, and is available in 10%, 20% and 30% concentrations. The 30% concentration is not approved for direct intravenous infusion, but should be mixed with amino acids and dextrose as part of a total nutrient admixture.",literal,en,"Lipid emulsion or fat emulsion refers to an emulsion of lipid for human intravenous use. It is often referred to by the brand name of the most commonly used version, Intralipid, which is an emulsion of soy bean oil, egg phospholipids and glycerin, and is available in 10%, 20% and 30% concentrations. The 30% concentration is not approved for direct intravenous infusion, but should be mixed with amino acids and dextrose as part of a total nutrient admixture.",literal,http://dbpedia.org/resource/Category:Intravenous_fluids,literal,http://dbpedia.org/class/yago/Abstraction100002137 | http://dbpedia.org/class/yago/Chemical114806838 | http://dbpedia.org/class/yago/Compound114818238 | http://dbpedia.org/class/yago/Fluid114939900 | http://dbpedia.org/class/yago/Lipid114938907 | http://dbpedia.org/class/yago/Macromolecule114944888 | http://dbpedia.org/class/yago/Material114580897 | http://dbpedia.org/class/yago/Matter100020827 | http://dbpedia.org/class/yago/Molecule114682133 | http://dbpedia.org/class/yago/OrganicCompound114727670 | http://dbpedia.org/class/yago/Part113809207 | http://dbpedia.org/class/yago/PhysicalEntity100001930 | http://dbpedia.org/class/yago/Relation100031921 | http://dbpedia.org/class/yago/Substance100019613 | http://dbpedia.org/class/yago/Thing100002452 | http://dbpedia.org/class/yago/Unit109465459 | http://dbpedia.org/class/yago/WikicatIntravenousFluids | http://dbpedia.org/class/yago/WikicatLipids
uri,http://dbpedia.org/resource/OpenAPS,literal,en,OpenAPS,literal,en,"The Open Artificial Pancreas System (OpenAPS) project is a free and open-source project that aims to make basic artificial pancreas system (APS) technology available to everyone. The OpenAPS project was designed with the idea of quickly getting the APS technology to more people using a direct approach, rather than waiting for clinical trials to be completed and FDA approval to be granted as is traditional.",literal,en,"The Open Artificial Pancreas System (OpenAPS) project is a free and open-source project that aims to make basic artificial pancreas system (APS) technology available to everyone. The OpenAPS project was designed with the idea of quickly getting the APS technology to more people using a direct approach, rather than waiting for clinical trials to be completed and FDA approval to be granted as is traditional.",literal,http://dbpedia.org/resource/Category:Diabetes-related_supplies_and_medical_equipment,literal,http://dbpedia.org/ontology/Software | http://dbpedia.org/ontology/Work | http://schema.org/CreativeWork | http://www.w3.org/2002/07/owl#Thing | http://www.wikidata.org/entity/Q386724 | http://www.wikidata.org/entity/Q7397
uri,http://dbpedia.org/resource/WIN-35428,literal,en,WIN-35428,literal,en,"(–)-2-β-Carbomethoxy-3-β-(4-fluorophenyl)tropane (β-CFT, WIN 35,428) is a stimulant drug used in scientific research. CFT is a phenyltropane based dopamine reuptake inhibitor and is structurally derived from cocaine. It is around 3-10x more potent than cocaine and lasts around 7 times longer based on animal studies. While the naphthalenedisulfonate salt is the most commonly used form in scientific research due to its high solubility in water, the free base and hydrochloride salts are known compounds and can also be produced. The tartrate is another salt form that is reported.",literal,en,"(–)-2-β-Carbomethoxy-3-β-(4-fluorophenyl)tropane (β-CFT, WIN 35,428) is a stimulant drug used in scientific research. CFT is a phenyltropane based dopamine reuptake inhibitor and is structurally derived from cocaine. It is around 3-10x more potent than cocaine and lasts around 7 times longer based on animal studies. While the naphthalenedisulfonate salt is the most commonly used form in scientific research due to its high solubility in water, the free base and hydrochloride salts are known compounds and can also be produced. The tartrate is another salt form that is reported.",literal,http://dbpedia.org/resource/Category:Medical_imaging | http://dbpedia.org/resource/Category:Neuroimaging,literal,http://dbpedia.org/ontology/ChemicalSubstance | http://dbpedia.org/ontology/Drug | http://www.ontologydesignpatterns.org/ont/dul/DUL.owl#ChemicalObject | http://www.w3.org/2002/07/owl#Thing | http://www.wikidata.org/entity/Q8386
uri,http://dbpedia.org/resource/Glucose_meter,literal,en,Glucose meter,literal,en,"A glucose meter is a medical device for determining the approximate concentration of glucose in the blood. It can also be a strip of glucose paper dipped into a substance and measured to the glucose chart. It is a key element of home blood glucose monitoring (HBGM) by people with diabetes mellitus or hypoglycemia. A small drop of blood, obtained by pricking the skin with a lancet, is placed on a disposable test strip that the meter reads and uses to calculate the blood glucose level. The meter then displays the level in units of mg/dl or mmol/l.",literal,en,"A glucose meter is a medical device for determining the approximate concentration of glucose in the blood. It can also be a strip of glucose paper dipped into a substance and measured to the glucose chart. It is a key element of home blood glucose monitoring (HBGM) by people with diabetes mellitus or hypoglycemia. A small drop of blood, obtained by pricking the skin with a lancet, is placed on a disposable test strip that the meter reads and uses to calculate the blood glucose level. The meter then displays the level in units of mg/dl or mmol/l. Since approximately 1980, a primary goal of the management of type 1 diabetes and type 2 diabetes mellitus has been achieving closer-to-normal levels of glucose in the blood for as much of the time as possible, guided by HBGM several times a day. The benefits include a reduction in the occurrence rate and severity of long-term complications from hyperglycemia as well as a reduction in the short-term, potentially life-threatening complications of hypoglycemia.",literal,http://dbpedia.org/resource/Category:Diabetes-related_supplies_and_medical_equipment | http://dbpedia.org/resource/Category:Medical_testing_equipment,literal,http://dbpedia.org/class/yago/Ability105616246 | http://dbpedia.org/class/yago/Abstraction100002137 | http://dbpedia.org/class/yago/Act100030358 | http://dbpedia.org/class/yago/Activity100407535 | http://dbpedia.org/class/yago/Care100654885 | http://dbpedia.org/class/yago/Cognition100023271 | http://dbpedia.org/class/yago/Creativity105624700 | http://dbpedia.org/class/yago/Event100029378 | http://dbpedia.org/class/yago/Experiment105798043 | http://dbpedia.org/class/yago/HigherCognitiveProcess105770664 | http://dbpedia.org/class/yago/IndefiniteQuantity113576355 | http://dbpedia.org/class/yago/Inquiry105797597 | http://dbpedia.org/class/yago/Invention105633385 | http://dbpedia.org/class/yago/LanguageUnit106284225 | http://dbpedia.org/class/yago/Measure100033615 | http://dbpedia.org/class/yago/MedicalCare100657604 | http://dbpedia.org/class/yago/Name106333653 | http://dbpedia.org/class/yago/Part113809207 | http://dbpedia.org/class/yago/ProblemSolving105796750 | http://dbpedia.org/class/yago/Process105701363 | http://dbpedia.org/class/yago/PsychologicalFeature100023100 | http://dbpedia.org/class/yago/Relation100031921 | http://dbpedia.org/class/yago/Supply113777344 | http://dbpedia.org/class/yago/Therapy100661091 | http://dbpedia.org/class/yago/Thinking105770926 | http://dbpedia.org/class/yago/TradeName106845599 | http://dbpedia.org/class/yago/Treatment100658082 | http://dbpedia.org/class/yago/Trial105799212 | http://dbpedia.org/class/yago/WikicatAmericanInventions | http://dbpedia.org/class/yago/WikicatBayerBrands | http://dbpedia.org/class/yago/WikicatDiabetes-relatedSuppliesAndMedicalEquipment | http://dbpedia.org/class/yago/WikicatInsulinTherapies | http://dbpedia.org/class/yago/WikicatMedicalTests | http://dbpedia.org/class/yago/Work100575741 | http://dbpedia.org/class/yago/YagoPermanentlyLocatedEntity
uri,http://dbpedia.org/resource/Groshong_line,literal,en,Groshong line,literal,en,A Groshong line is a type of both tunneled or non-tunneled intravenous catheter used for central venous access.,literal,en,A Groshong line is a type of both tunneled or non-tunneled intravenous catheter used for central venous access.,literal,http://dbpedia.org/resource/Category:Catheters,literal,http://dbpedia.org/class/yago/Artifact100021939 | http://dbpedia.org/class/yago/Catheter102984469 | http://dbpedia.org/class/yago/Conduit103089014 | http://dbpedia.org/class/yago/Object100002684 | http://dbpedia.org/class/yago/Passage103895293 | http://dbpedia.org/class/yago/PhysicalEntity100001930 | http://dbpedia.org/class/yago/Tube104493505 | http://dbpedia.org/class/yago/Way104564698 | http://dbpedia.org/class/yago/Whole100003553 | http://dbpedia.org/class/yago/WikicatCatheters | http://dbpedia.org/class/yago/YagoGeoEntity | http://dbpedia.org/class/yago/YagoPermanentlyLocatedEntity
uri,http://dbpedia.org/resource/Spectronic,literal,en,Spectronic,literal,en,"Spectronic is a research and development company in Helsingborg, Sweden. Through its subsidiary, Spectronic Medical, the company is engaged in development of automated image analysis solutions for healthcare and medical industry. A flagship product is the technology for enabling fully MRI-based radiation treatment planning for tumor therapy. Previously, Spectronic have developed and manufactured a series of advanced mobile telephones and was one of the leading pioneers during the early days of modern mobile telephony.",literal,en,"Spectronic is a research and development company in Helsingborg, Sweden. Through its subsidiary, Spectronic Medical, the company is engaged in development of automated image analysis solutions for healthcare and medical industry. A flagship product is the technology for enabling fully MRI-based radiation treatment planning for tumor therapy. Previously, Spectronic have developed and manufactured a series of advanced mobile telephones and was one of the leading pioneers during the early days of modern mobile telephony.",literal,http://dbpedia.org/resource/Category:Medical_imaging,literal,http://dbpedia.org/class/yago/Abstraction100002137 | http://dbpedia.org/class/yago/Business108061042 | http://dbpedia.org/class/yago/Company108058098 | http://dbpedia.org/class/yago/Enterprise108056231 | http://dbpedia.org/class/yago/Group100031264 | http://dbpedia.org/class/yago/Institution108053576 | http://dbpedia.org/class/yago/Manufacturer108060446 | http://dbpedia.org/class/yago/Organization108008335 | http://dbpedia.org/class/yago/SocialGroup107950920 | http://dbpedia.org/class/yago/WikicatMobilePhoneManufacturers | http://dbpedia.org/class/yago/WikicatTelecommunicationsCompaniesOfSweden | http://dbpedia.org/class/yago/YagoLegalActor | http://dbpedia.org/class/yago/YagoLegalActorGeo | http://dbpedia.org/class/yago/YagoPermanentlyLocatedEntity | http://dbpedia.org/ontology/Agent | http://dbpedia.org/ontology/Company | http://dbpedia.org/ontology/Organisation | http://schema.org/Organization | http://www.ontologydesignpatterns.org/ont/dul/DUL.owl#Agent | http://www.ontologydesignpatterns.org/ont/dul/DUL.owl#SocialPerson | http://www.w3.org/2002/07/owl#Thing | http://www.wikidata.org/entity/Q24229398 | http://www.wikidata.org/entity/Q43229 | http://www.wikidata.org/entity/Q4830453
uri,http://dbpedia.org/resource/Transcranial_direct-current_stimulation,literal,en,Transcranial direct-current stimulation,literal,en,"Transcranial direct current stimulation (tDCS) is a form of neuromodulation that uses constant, low direct current delivered via electrodes on the head. It was originally developed to help patients with brain injuries or psychiatric conditions like major depressive disorder. It can be contrasted with cranial electrotherapy stimulation, which generally uses alternating current the same way.",literal,en,"Transcranial direct current stimulation (tDCS) is a form of neuromodulation that uses constant, low direct current delivered via electrodes on the head. It was originally developed to help patients with brain injuries or psychiatric conditions like major depressive disorder. It can be contrasted with cranial electrotherapy stimulation, which generally uses alternating current the same way. Research shows increasing evidence for tDCS as a treatment for depression. There is mixed evidence about whether tDCS is useful for cognitive enhancement in healthy people. There is no good evidence that tDCS is useful for memory deficits in Parkinson's disease and Alzheimer's disease, schizophrenia, non-neuropathic pain, or improving upper limb function after stroke.",literal,http://dbpedia.org/resource/Category:Medical_devices,literal,http://dbpedia.org/class/yago/Abstraction100002137 | http://dbpedia.org/class/yago/Act100030358 | http://dbpedia.org/class/yago/Activity100407535 | http://dbpedia.org/class/yago/Care100654885 | http://dbpedia.org/class/yago/Event100029378 | http://dbpedia.org/class/yago/PsychologicalFeature100023100 | http://dbpedia.org/class/yago/Treatment100658082 | http://dbpedia.org/class/yago/WikicatMedicalTreatments | http://dbpedia.org/class/yago/Work100575741 | http://dbpedia.org/class/yago/YagoPermanentlyLocatedEntity
uri,http://dbpedia.org/resource/Lensmeter,literal,en,Lensmeter,literal,en,"A lensmeter or lensometer, also known as a focimeter or vertometer, is an ophthalmic instrument. It is mainly used by optometrists and opticians to verify the correct prescription in a pair of eyeglasses, to properly orient and mark uncut lenses, and to confirm the correct mounting of lenses in spectacle frames. Lensmeters can also verify the power of contact lenses, if a special lens support is used.",literal,en,"A lensmeter or lensometer, also known as a focimeter or vertometer, is an ophthalmic instrument. It is mainly used by optometrists and opticians to verify the correct prescription in a pair of eyeglasses, to properly orient and mark uncut lenses, and to confirm the correct mounting of lenses in spectacle frames. Lensmeters can also verify the power of contact lenses, if a special lens support is used. The parameters appraised by a lensmeter are the values specified by an ophthalmologist or optometrist on the patient's prescription: sphere, cylinder, axis, add, and in some cases, prism. The lensmeter is also used to check the accuracy of progressive lenses, and is often capable of marking the lens center and various other measurements critical to proper performance of the lens. It may also be used prior to an eye examination to obtain the last prescription the patient was given, in order to expedite the subsequent examination.",literal,http://dbpedia.org/resource/Category:Ophthalmic_equipment,literal,http://dbpedia.org/class/yago/Artifact100021939 | http://dbpedia.org/class/yago/Device103183080 | http://dbpedia.org/class/yago/Instrument103574816 | http://dbpedia.org/class/yago/Instrumentality103575240 | http://dbpedia.org/class/yago/MeasuringInstrument103733925 | http://dbpedia.org/class/yago/Object100002684 | http://dbpedia.org/class/yago/OpticalDevice103851341 | http://dbpedia.org/class/yago/PhysicalEntity100001930 | http://dbpedia.org/class/yago/Whole100003553 | http://dbpedia.org/class/yago/WikicatMeasuringInstruments | http://dbpedia.org/class/yago/WikicatOpticalDevices
uri,http://dbpedia.org/resource/Perfusion_scanning,literal,en,Perfusion scanning,literal,en,"Perfusion is the passage of fluid through the lymphatic system or blood vessels to an organ or a tissue. The practice of perfusion scanning, is the process by which this perfusion can be observed, recorded and quantified. The term perfusion scanning encompasses a wide range of medical imaging modalities.",literal,en,"Perfusion is the passage of fluid through the lymphatic system or blood vessels to an organ or a tissue. The practice of perfusion scanning, is the process by which this perfusion can be observed, recorded and quantified. The term perfusion scanning encompasses a wide range of medical imaging modalities.",literal,http://dbpedia.org/resource/Category:Medical_imaging,literal,http://dbpedia.org/class/yago/Abstraction100002137 | http://dbpedia.org/class/yago/Cognition100023271 | http://dbpedia.org/class/yago/Experiment105798043 | http://dbpedia.org/class/yago/HigherCognitiveProcess105770664 | http://dbpedia.org/class/yago/Inquiry105797597 | http://dbpedia.org/class/yago/ProblemSolving105796750 | http://dbpedia.org/class/yago/Process105701363 | http://dbpedia.org/class/yago/PsychologicalFeature100023100 | http://dbpedia.org/class/yago/Thinking105770926 | http://dbpedia.org/class/yago/Trial105799212 | http://dbpedia.org/class/yago/WikicatMedicalTests
uri,http://dbpedia.org/resource/Preperitoneal_packing,literal,en,Preperitoneal packing,literal,en,"Preperitoneal packing, also known as preperitoneal pelvic packing, is a treatment option for those with a pelvic fracture who are bleeding and have a low blood pressure. It is recommended when angiographic embolization is not available in a timely manner.",literal,en,"Preperitoneal packing, also known as preperitoneal pelvic packing, is a treatment option for those with a pelvic fracture who are bleeding and have a low blood pressure. It is recommended when angiographic embolization is not available in a timely manner.",literal,http://dbpedia.org/resource/Category:Medical_dressings,literal,http://www.w3.org/2002/07/owl#Thing
