instance.type,instance.value,label.type,label.xml:lang,label.value,comment.type,comment.xml:lang,comment.value,abstract.type,abstract.xml:lang,abstract.value,wikicategories.type,wikicategories.value,DBpediaOntology.type,DBpediaOntology.value
uri,http://dbpedia.org/resource/Mouthwash,literal,en,Mouthwash,literal,en,"Mouthwash, mouth rinse, oral rinse, or mouth bath is a liquid which is held in the mouth passively or swilled around the mouth by contraction of the perioral muscles and/or movement of the head, and may be gargled, where the head is tilted back and the liquid bubbled at the back of the mouth.",literal,en,"Mouthwash, mouth rinse, oral rinse, or mouth bath is a liquid which is held in the mouth passively or swilled around the mouth by contraction of the perioral muscles and/or movement of the head, and may be gargled, where the head is tilted back and the liquid bubbled at the back of the mouth. Usually mouthwashes are antiseptic solutions intended to reduce the microbial load in the oral cavity, although other mouthwashes might be given for other reasons such as for their analgesic, anti-inflammatory or anti-fungal action. Additionally, some rinses act as saliva substitutes to neutralize acid and keep the mouth moist in xerostomia (dry mouth). Cosmetic mouthrinses temporarily control or reduce bad breath and leave the mouth with a pleasant taste. Rinsing with water or mouthwash after brushing with a fluoride toothpaste can reduce the availability of salivary fluoride. This can lower the anti-cavity re-mineralization and antibacterial effects of fluoride. Fluoridated mouthwash may mitigate this effect or in high concentrations increase available fluoride. A group of experts discussing post brushing rinsing in 2012 found that although there was clear guidance given in many public health advice publications to ""spit, avoid rinsing with water/excessive rinsing with water"" they believed there was a limited evidence base for best practice.",literal,http://dbpedia.org/resource/Category:Drug_delivery_devices,literal,http://www.w3.org/2002/07/owl#Thing
uri,http://dbpedia.org/resource/Tuberous_breasts,literal,en,Tuberous breasts,literal,en,"Tuberous breasts (or tubular breasts) are a result of a congenital abnormality of the breasts which can occur in both men and women (also see Hypoplasia), one breast or both. During puberty breast development is stymied and the breasts fail to develop normally and fully. The exact cause of this is as yet unclear; however, a study in 2011 of the cells in the breasts of both males and females with tubular breasts suggested a genetic link in a disorder of collagen deposition. The condition is thought to affect one to five per cent of breast augmentation patients; however, the proportion of the general population affected is unknown as surgery is not always sought.",literal,en,"Tuberous breasts (or tubular breasts) are a result of a congenital abnormality of the breasts which can occur in both men and women (also see Hypoplasia), one breast or both. During puberty breast development is stymied and the breasts fail to develop normally and fully. The exact cause of this is as yet unclear; however, a study in 2011 of the cells in the breasts of both males and females with tubular breasts suggested a genetic link in a disorder of collagen deposition. The condition is thought to affect one to five per cent of breast augmentation patients; however, the proportion of the general population affected is unknown as surgery is not always sought.",literal,http://dbpedia.org/resource/Category:Implants_(medicine),literal,http://dbpedia.org/class/yago/Artifact100021939|http://dbpedia.org/class/yago/Corrective103111899|http://dbpedia.org/class/yago/Device103183080|http://dbpedia.org/class/yago/Implant103563710|http://dbpedia.org/class/yago/Instrumentality103575240|http://dbpedia.org/class/yago/Object100002684|http://dbpedia.org/class/yago/PhysicalEntity100001930|http://dbpedia.org/class/yago/Prosthesis104013729|http://dbpedia.org/class/yago/Whole100003553|http://dbpedia.org/class/yago/WikicatImplants|http://dbpedia.org/ontology/Disease|http://www.w3.org/2002/07/owl#Thing|http://www.wikidata.org/entity/Q12136
uri,http://dbpedia.org/resource/Gel,literal,en,Gel,literal,en,"A gel is a semi-solid that can have properties ranging from soft and weak to hard and tough. Gels are defined as a substantially dilute cross-linked system, which exhibits no flow when in the steady-state. By weight, gels are mostly liquid, yet they behave like solids due to a three-dimensional cross-linked network within the liquid. It is the crosslinking within the fluid that gives a gel its structure (hardness) and contributes to the adhesive stick (tack). In this way, gels are a dispersion of molecules of a liquid within a solid medium. The word gel was coined by 19th-century Scottish chemist Thomas Graham by clipping from gelatine.",literal,en,"A gel is a semi-solid that can have properties ranging from soft and weak to hard and tough. Gels are defined as a substantially dilute cross-linked system, which exhibits no flow when in the steady-state. By weight, gels are mostly liquid, yet they behave like solids due to a three-dimensional cross-linked network within the liquid. It is the crosslinking within the fluid that gives a gel its structure (hardness) and contributes to the adhesive stick (tack). In this way, gels are a dispersion of molecules of a liquid within a solid medium. The word gel was coined by 19th-century Scottish chemist Thomas Graham by clipping from gelatine.",literal,http://dbpedia.org/resource/Category:Drug_delivery_devices,literal,http://www.w3.org/2002/07/owl#Thing
uri,http://dbpedia.org/resource/Uniject,literal,en,Uniject,literal,en,"Uniject is a disposable, pre-filled, single-use syringe which was developed to promote vaccination in developing countries. It was developed by PATH as part of the solution to the problem of delivering vaccines to areas which have insufficient medical workers to meet the needs of traditional, doctor-mediated vaccination programs.",literal,en,"Uniject is a disposable, pre-filled, single-use syringe which was developed to promote vaccination in developing countries. It was developed by PATH as part of the solution to the problem of delivering vaccines to areas which have insufficient medical workers to meet the needs of traditional, doctor-mediated vaccination programs.",literal,http://dbpedia.org/resource/Category:Drug_delivery_devices,literal,http://dbpedia.org/class/yago/Artifact100021939|http://dbpedia.org/class/yago/Device103183080|http://dbpedia.org/class/yago/Instrumentality103575240|http://dbpedia.org/class/yago/Object100002684|http://dbpedia.org/class/yago/PhysicalEntity100001930|http://dbpedia.org/class/yago/Whole100003553|http://dbpedia.org/class/yago/WikicatDrugDeliveryDevices
uri,http://dbpedia.org/resource/Safety_syringe,literal,en,Safety syringe,literal,en,"A safety syringe has a safety mechanism built into the syringe. The needle on a safety syringe can be detachable or permanently attached. On some models, a sheath is placed over the needle or the needle retracts into the barrel following injection to protect healthcare workers and others from accidental needlestick injuries. Another option is a secondary device, such as Oak Ridge Products needle capper that allows the user, with one hand, to apply a cover over the contaminated needle. The importance of the safety syringe has increased; legislation requiring it or equivalents has been introduced in many nations since needlestick injuries and re-use prevention became the focus of governments and safety bodies.",literal,en,"A safety syringe has a safety mechanism built into the syringe. The needle on a safety syringe can be detachable or permanently attached. On some models, a sheath is placed over the needle or the needle retracts into the barrel following injection to protect healthcare workers and others from accidental needlestick injuries. Another option is a secondary device, such as Oak Ridge Products needle capper that allows the user, with one hand, to apply a cover over the contaminated needle. The importance of the safety syringe has increased; legislation requiring it or equivalents has been introduced in many nations since needlestick injuries and re-use prevention became the focus of governments and safety bodies.",literal,http://dbpedia.org/resource/Category:Drug_delivery_devices,literal,http://dbpedia.org/class/yago/Artifact100021939|http://dbpedia.org/class/yago/Device103183080|http://dbpedia.org/class/yago/Instrumentality103575240|http://dbpedia.org/class/yago/Object100002684|http://dbpedia.org/class/yago/PhysicalEntity100001930|http://dbpedia.org/class/yago/Whole100003553|http://dbpedia.org/class/yago/WikicatDrugDeliveryDevices
uri,http://dbpedia.org/resource/MicroPort,literal,en,MicroPort,literal,en,"MicroPort is a global medical device developer and manufacturer that is headquartered in Shanghai, China. It designs and produces products for a range of medical fields including cardiology, interventional radiology, orthopedics, electrophysiology, and surgical management. MicroPort is considered to be among the top 100 medical device companies in 2018 and was selected to be the 2017 China Innovative Medical Device Company.",literal,en,"MicroPort is a global medical device developer and manufacturer that is headquartered in Shanghai, China. It designs and produces products for a range of medical fields including cardiology, interventional radiology, orthopedics, electrophysiology, and surgical management. MicroPort is considered to be among the top 100 medical device companies in 2018 and was selected to be the 2017 China Innovative Medical Device Company.",literal,http://dbpedia.org/resource/Category:Medical_device_manufacturers,literal,http://dbpedia.org/ontology/Agent|http://dbpedia.org/ontology/Company|http://dbpedia.org/ontology/Organisation|http://schema.org/Organization|http://www.ontologydesignpatterns.org/ont/dul/DUL.owl#Agent|http://www.ontologydesignpatterns.org/ont/dul/DUL.owl#SocialPerson|http://www.w3.org/2002/07/owl#Thing|http://www.wikidata.org/entity/Q24229398|http://www.wikidata.org/entity/Q43229|http://www.wikidata.org/entity/Q4830453
uri,http://dbpedia.org/resource/Surgical_mesh,literal,en,Surgical mesh,literal,en,"Surgical mesh is a loosely woven sheet which is used as either a permanent or temporary support for organs and other tissues during surgery. Surgical mesh is created from both inorganic and biological materials and is used in a variety of surgeries. Though hernia repair surgery is the most common application, it can also be used for reconstructive work, such as in pelvic organ prolapse.",literal,en,"Surgical mesh is a loosely woven sheet which is used as either a permanent or temporary support for organs and other tissues during surgery. Surgical mesh is created from both inorganic and biological materials and is used in a variety of surgeries. Though hernia repair surgery is the most common application, it can also be used for reconstructive work, such as in pelvic organ prolapse. Permanent meshes remain in the body, whereas temporary ones dissolve over time. For example,  was shown in 2012 to fully dissolve after three years in a scientific trial on sheep. Some types of mesh combine permanent and temporary meshes such as Vipro, which includes both re-absorbable vipryl, made from polyglycolic acid, and prolene, a non-reabsorbable polypropylene. Data of mechanical and biological behaviors of mesh in vivo may not always be concurrent within the human body due to testing in other organisms. Most published reports experiment on mice, thus creating the likelihood of possible differences when inserted into the human body. Also, most published research reports reference meshes that are currently removed from the medical device market due to complications post-surgery. Additionally, the absence of FDA-approved regulatory protocols and universal standard operating procedures leads to a variety of different testing methods from researcher to researcher. Experimentation may find differing outcomes for some meshes.",literal,http://dbpedia.org/resource/Category:Implants_(medicine),literal,http://dbpedia.org/class/yago/Artifact100021939|http://dbpedia.org/class/yago/Corrective103111899|http://dbpedia.org/class/yago/Device103183080|http://dbpedia.org/class/yago/Implant103563710|http://dbpedia.org/class/yago/Instrumentality103575240|http://dbpedia.org/class/yago/Object100002684|http://dbpedia.org/class/yago/PhysicalEntity100001930|http://dbpedia.org/class/yago/Prosthesis104013729|http://dbpedia.org/class/yago/Whole100003553|http://dbpedia.org/class/yago/WikicatImplants
uri,http://dbpedia.org/resource/Drip_chamber,literal,en,Drip chamber,literal,en,A drip chamber is a device used to allow gas (such as air) to rise out from a fluid so that it is not passed downstream. It is commonly employed in delivery systems of intravenous therapy and acts to prevent air embolism.,literal,en,"A drip chamber is a device used to allow gas (such as air) to rise out from a fluid so that it is not passed downstream. It is commonly employed in delivery systems of intravenous therapy and acts to prevent air embolism. The use of a drip chamber also allows an estimate of the rate at which fluid is administered. For a fluid of a given viscosity, drips from a hole of known size will be of nearly identical volume, and the number of drips in a minute can be counted to gauge the rate of flow. In this instance the rate of flow is usually controlled by a clamp on the infusion tubing; this affects the resistance to flow. However, other sources of resistance (such as whether the vein is kinked or compressed by the patient's position) cannot be so directly controlled and a change in position may change the rate of flow leading to inadvertently rapid or slow infusion. Where this might be problematic an infusion pump can be used which gives a more accurate measurement of flow rate. Drip chambers can be classified into macro-drip (about 10 to 20 gtts/ml) and micro-drip (about 60 gtts/ml) based on their drop factors. For a given drip chamber (when the fluid drips from the hole into the chamber) drop factor means number of drops per ml of the IV fluid. Flow rate can be calculated with the help of the observations from the drip chamber and its drop factor. The unit of flow rate is gtts/min, where gtts means guttae (Latin plural noun meaning “drops”).",literal,http://dbpedia.org/resource/Category:Drug_delivery_devices,literal,http://dbpedia.org/class/yago/Artifact100021939|http://dbpedia.org/class/yago/Device103183080|http://dbpedia.org/class/yago/Instrumentality103575240|http://dbpedia.org/class/yago/Object100002684|http://dbpedia.org/class/yago/PhysicalEntity100001930|http://dbpedia.org/class/yago/Whole100003553|http://dbpedia.org/class/yago/WikicatDrugDeliveryDevices
uri,http://dbpedia.org/resource/Dry_shampoo,literal,en,Dry shampoo,literal,en,"Dry shampoo is a type of shampoo which reduces hair greasiness without the need for water. It is in powder form and is typically administered from an aerosol can. Dry shampoo is often based on corn starch or rice starch. In addition to cleansing hair, it can also be used as a tool for hair-styling as it can create volume, help tease hair, keep bobby pins in place, and be used in place of mousse in wet hair. Dry shampoo proponents attest that daily wash-and-rinse with detergent shampoo can strip away natural oils from hair. However, others attest that spraying dry shampoo every day will lead to a build-up of product that can dull hair color and irritate the scalp, arguing that the scalp needs regular cleansing and exfoliating to get rid of bacteria, remove dead skin cells, and stay healthy.",literal,en,"Dry shampoo is a type of shampoo which reduces hair greasiness without the need for water. It is in powder form and is typically administered from an aerosol can. Dry shampoo is often based on corn starch or rice starch. In addition to cleansing hair, it can also be used as a tool for hair-styling as it can create volume, help tease hair, keep bobby pins in place, and be used in place of mousse in wet hair. Dry shampoo proponents attest that daily wash-and-rinse with detergent shampoo can strip away natural oils from hair. However, others attest that spraying dry shampoo every day will lead to a build-up of product that can dull hair color and irritate the scalp, arguing that the scalp needs regular cleansing and exfoliating to get rid of bacteria, remove dead skin cells, and stay healthy. The powders within dry shampoo are meant to absorb the sebum in hair, which is excreted from sebaceous glands and can give hair a greasy appearance when the oil is overproduced. By absorbing the oils, the greasy appearance of the hair is improved; however, the absorbed oils and powders remain in the scalp, so the hair may appear clean but feel unclean to the user. The user may need to wash their hair with traditional shampoos to formally remove the oils and dry shampoo powder in order for the scalp and hair to feel and appear clean.",literal,http://dbpedia.org/resource/Category:Drug_delivery_devices,literal,http://dbpedia.org/class/yago/Artifact100021939|http://dbpedia.org/class/yago/Commodity103076708|http://dbpedia.org/class/yago/Device103183080|http://dbpedia.org/class/yago/Instrumentality103575240|http://dbpedia.org/class/yago/Merchandise103748886|http://dbpedia.org/class/yago/Object100002684|http://dbpedia.org/class/yago/PhysicalEntity100001930|http://dbpedia.org/class/yago/Whole100003553|http://dbpedia.org/class/yago/WikicatDrugDeliveryDevices|http://dbpedia.org/class/yago/WikicatPersonalHygieneProducts
uri,http://dbpedia.org/resource/Rotarex,literal,en,Rotarex,literal,en,"The ROTAREX Group is a privately owned Luxembourgish group of companies who develop and manufacture high pressure valves, tube fittings and pressure regulators for almost all types of gas, in almost all application fields. Founded in 1922 under the name CEODEUX in Lintgen, Luxembourg, ROTAREX actually employing approximately 1500 people, is now present on all continents with a broad range of products.",literal,en,"The ROTAREX Group is a privately owned Luxembourgish group of companies who develop and manufacture high pressure valves, tube fittings and pressure regulators for almost all types of gas, in almost all application fields. Founded in 1922 under the name CEODEUX in Lintgen, Luxembourg, ROTAREX actually employing approximately 1500 people, is now present on all continents with a broad range of products.",literal,http://dbpedia.org/resource/Category:Medical_device_manufacturers,literal,http://dbpedia.org/class/yago/Abstraction100002137|http://dbpedia.org/class/yago/Company108058098|http://dbpedia.org/class/yago/Group100031264|http://dbpedia.org/class/yago/Institution108053576|http://dbpedia.org/class/yago/Organization108008335|http://dbpedia.org/class/yago/SocialGroup107950920|http://dbpedia.org/class/yago/WikicatCompaniesEstablishedIn1922|http://dbpedia.org/class/yago/WikicatCompaniesOfLuxembourg|http://dbpedia.org/class/yago/WikicatEngineeringCompaniesOfLuxembourg|http://dbpedia.org/class/yago/YagoLegalActor|http://dbpedia.org/class/yago/YagoLegalActorGeo|http://dbpedia.org/class/yago/YagoPermanentlyLocatedEntity
uri,http://dbpedia.org/resource/Alivecor,literal,en,Alivecor,literal,en,AliveCor is a medical device and artificial intelligence company that sells ECG hardware and software for consumer mobile devices. The company is the first to receive FDA-clearance for a medical-device accessory to the Apple Watch.,literal,en,AliveCor is a medical device and artificial intelligence company that sells ECG hardware and software for consumer mobile devices. The company is the first to receive FDA-clearance for a medical-device accessory to the Apple Watch.,literal,http://dbpedia.org/resource/Category:Medical_device_manufacturers,literal,http://dbpedia.org/ontology/Agent|http://dbpedia.org/ontology/Company|http://dbpedia.org/ontology/Organisation|http://schema.org/Organization|http://www.ontologydesignpatterns.org/ont/dul/DUL.owl#Agent|http://www.ontologydesignpatterns.org/ont/dul/DUL.owl#SocialPerson|http://www.w3.org/2002/07/owl#Thing|http://www.wikidata.org/entity/Q24229398|http://www.wikidata.org/entity/Q43229|http://www.wikidata.org/entity/Q4830453
uri,http://dbpedia.org/resource/Jet_injector,literal,en,Jet injector,literal,en,"A jet injector is a type of medical injecting syringe device used for a method of drug delivery known as jet injection, in which a narrow, high-pressure stream of liquid penetrates without needle the outermost layer of the skin (stratum corneum) to deliver medication to targeted underlying tissues of the epidermis or dermis (""cutaneous"" injection, also known as classical ""intradermal"" injection), fat (""subcutaneous"" injection), or muscle (""intramuscular"" injection).",literal,en,"A jet injector is a type of medical injecting syringe device used for a method of drug delivery known as jet injection, in which a narrow, high-pressure stream of liquid penetrates without needle the outermost layer of the skin (stratum corneum) to deliver medication to targeted underlying tissues of the epidermis or dermis (""cutaneous"" injection, also known as classical ""intradermal"" injection), fat (""subcutaneous"" injection), or muscle (""intramuscular"" injection). The jet stream is usually generated by the pressure of a piston in an enclosed liquid-filled chamber. The piston is usually pushed by the release of a compressed metal spring, although investigational devices may use piezoelectric effects and other novel technologies to pressurize the liquid in the chamber. The springs of currently-marketed and historical devices may be compressed by operator muscle power, hydraulic fluid, built-in battery-operated motors, compressed air or gas, and other means. Gas-powered and hydraulically-powered devices may involve hoses that carry compressed gas or hydraulic fluid from separate cylinders of gas, electric air pumps, foot-pedal pumps, or other components to reduce the size and weight of the hand-held part of the system and to allow faster and less-tiring methods to perform consecutive vaccinations. Jet injectors were used for mass vaccination, and as an alternative to needle syringes for diabetics to inject insulin. As well as health uses, similar devices are used in other industries to inject grease or other fluid. The term ""hypospray"", although better known within science fiction, originates from an actual jet injector known as the Hypospray and has been cited within several scientific articles.",literal,http://dbpedia.org/resource/Category:Drug_delivery_devices,literal,http://dbpedia.org/class/yago/Ability105616246|http://dbpedia.org/class/yago/Abstraction100002137|http://dbpedia.org/class/yago/Cognition100023271|http://dbpedia.org/class/yago/Creativity105624700|http://dbpedia.org/class/yago/Form106290637|http://dbpedia.org/class/yago/Invention105633385|http://dbpedia.org/class/yago/LanguageUnit106284225|http://dbpedia.org/class/yago/Part113809207|http://dbpedia.org/class/yago/PsychologicalFeature100023100|http://dbpedia.org/class/yago/Relation100031921|http://dbpedia.org/class/yago/WikicatAmericanInventions|http://dbpedia.org/class/yago/WikicatDosageForms|http://dbpedia.org/class/yago/Word106286395
uri,http://dbpedia.org/resource/Implant_failure,literal,en,Implant failure,literal,en,Implant failure refers to the failure of any medical implant to meet the claims of its manufacturer or the health care provider involved in its installation. Implant failure can have any number of causes. The rates of failure vary for different implants. The monitoring of the safety of implants is conducted within the context of broader pharmacovigilance.,literal,en,Implant failure refers to the failure of any medical implant to meet the claims of its manufacturer or the health care provider involved in its installation. Implant failure can have any number of causes. The rates of failure vary for different implants. The monitoring of the safety of implants is conducted within the context of broader pharmacovigilance.,literal,http://dbpedia.org/resource/Category:Implants_(medicine),literal,http://dbpedia.org/class/yago/Artifact100021939|http://dbpedia.org/class/yago/Corrective103111899|http://dbpedia.org/class/yago/Device103183080|http://dbpedia.org/class/yago/Implant103563710|http://dbpedia.org/class/yago/Instrumentality103575240|http://dbpedia.org/class/yago/Object100002684|http://dbpedia.org/class/yago/PhysicalEntity100001930|http://dbpedia.org/class/yago/Prosthesis104013729|http://dbpedia.org/class/yago/Whole100003553|http://dbpedia.org/class/yago/WikicatImplants
uri,http://dbpedia.org/resource/CardiacSense_Ltd,literal,en,CardiacSense Ltd,literal,en,"CardiacSense is a developer of a wearable technology for continuous cardiac arrhythmia detection and non-inflating blood pressure monitoring. CardiacSense is based in Caesarea, Israel.",literal,en,"CardiacSense is a developer of a wearable technology for continuous cardiac arrhythmia detection and non-inflating blood pressure monitoring. CardiacSense is based in Caesarea, Israel.",literal,http://dbpedia.org/resource/Category:Medical_device_manufacturers,literal,http://dbpedia.org/ontology/Agent|http://dbpedia.org/ontology/Company|http://dbpedia.org/ontology/Organisation|http://schema.org/Organization|http://www.ontologydesignpatterns.org/ont/dul/DUL.owl#Agent|http://www.ontologydesignpatterns.org/ont/dul/DUL.owl#SocialPerson|http://www.w3.org/2002/07/owl#Thing|http://www.wikidata.org/entity/Q24229398|http://www.wikidata.org/entity/Q43229|http://www.wikidata.org/entity/Q4830453
uri,"http://dbpedia.org/resource/Cardiac_Pacemakers,_Inc.",literal,en,"Cardiac Pacemakers, Inc.",literal,en,"Cardiac Pacemakers, Inc.(CPI), doing business as Guidant Cardiac Rhythm Management, manufactured implantable cardiac rhythm management devices, such as pacemakers and defibrillators. It also sold insulin pumps controlled by microprocessors and various equipments to regulate heart rhythm. In addition, Cardiac Pacemakers, Inc. developed therapies for the treatment of irregular heartbeats. The company was founded in 1971 and is based in St. Paul, Minnesota. Cardiac Pacemakers, Inc. operates as a subsidiary of Boston Scientific Corporation.",literal,en,"Cardiac Pacemakers, Inc.(CPI), doing business as Guidant Cardiac Rhythm Management, manufactured implantable cardiac rhythm management devices, such as pacemakers and defibrillators. It also sold insulin pumps controlled by microprocessors and various equipments to regulate heart rhythm. In addition, Cardiac Pacemakers, Inc. developed therapies for the treatment of irregular heartbeats. The company was founded in 1971 and is based in St. Paul, Minnesota. Cardiac Pacemakers, Inc. operates as a subsidiary of Boston Scientific Corporation.",literal,http://dbpedia.org/resource/Category:Implants_(medicine),literal,http://dbpedia.org/ontology/Agent|http://dbpedia.org/ontology/Company|http://dbpedia.org/ontology/Organisation|http://schema.org/Organization|http://www.ontologydesignpatterns.org/ont/dul/DUL.owl#Agent|http://www.ontologydesignpatterns.org/ont/dul/DUL.owl#SocialPerson|http://www.w3.org/2002/07/owl#Thing|http://www.wikidata.org/entity/Q24229398|http://www.wikidata.org/entity/Q43229|http://www.wikidata.org/entity/Q4830453
uri,http://dbpedia.org/resource/Masimo,literal,en,Masimo,literal,en,"Masimo is an American manufacturer of noninvasive patient monitoring technologies based in Irvine, California. The company sells more pulse oximetry to hospitals than any other company. Masimo was founded in 1989 by electrical engineer Joe Kiani, who was later joined by fellow engineer Mohamed Diab. In March 2020, to support efforts to combat the novel coronavirus COVID-19, Masimo announced a number of noninvasive monitoring and single-patient-use solutions to help care teams manage the surge in patients, including Masimo SafetyNet.",literal,en,"Masimo is an American manufacturer of noninvasive patient monitoring technologies based in Irvine, California. The company sells more pulse oximetry to hospitals than any other company. Masimo was founded in 1989 by electrical engineer Joe Kiani, who was later joined by fellow engineer Mohamed Diab. In March 2020, to support efforts to combat the novel coronavirus COVID-19, Masimo announced a number of noninvasive monitoring and single-patient-use solutions to help care teams manage the surge in patients, including Masimo SafetyNet. Masimo has been recognized for its intellectual property and for being one of the most innovative companies in the medical device industry. In 2000, the Society for Critical Care Medicine (SCCM) chose Masimo as the recipient of the Technology Excellence Award, in recognition of ""outstanding strides in technology which benefit critical care medicine"" – the first time the award was given to industry, rather than to a clinician or non-industry researcher. Masimo went public in 2007 and is currently traded on the NASDAQ stock exchange under the symbol MASI. In 2011, Forbes named Masimo to its list of top 20 public companies under a billion dollars in revenue, based on earnings growth, sales growth, and return on equity. In 2012, Joe Kiani, founder, CEO and Chairman of the Board was named the Ernst & Young National Entrepreneur of the Year - 2012 Life Sciences Award Winner. Kiani was recognized for ""revolutionizing the health care industry by taking risks to create and commercialize noninvasive patient monitoring devices, which include an array of sensors that lead to improved accuracy, a reduction in the overall number of false readings, and ultimately, reduced cost of care.""",literal,http://dbpedia.org/resource/Category:Medical_device_manufacturers,literal,"http://dbpedia.org/class/yago/Abstraction100002137|http://dbpedia.org/class/yago/Business108061042|http://dbpedia.org/class/yago/Company108058098|http://dbpedia.org/class/yago/Enterprise108056231|http://dbpedia.org/class/yago/Group100031264|http://dbpedia.org/class/yago/Institution108053576|http://dbpedia.org/class/yago/Manufacturer108060446|http://dbpedia.org/class/yago/Organization108008335|http://dbpedia.org/class/yago/SocialGroup107950920|http://dbpedia.org/class/yago/WikicatCompaniesBasedInIrvine,California|http://dbpedia.org/class/yago/WikicatCompaniesListedOnNASDAQ|http://dbpedia.org/class/yago/WikicatMedicalEquipmentManufacturers|http://dbpedia.org/class/yago/YagoLegalActor|http://dbpedia.org/class/yago/YagoLegalActorGeo|http://dbpedia.org/class/yago/YagoPermanentlyLocatedEntity|http://dbpedia.org/ontology/Agent|http://dbpedia.org/ontology/Company|http://dbpedia.org/ontology/Organisation|http://schema.org/Organization|http://www.ontologydesignpatterns.org/ont/dul/DUL.owl#Agent|http://www.ontologydesignpatterns.org/ont/dul/DUL.owl#SocialPerson|http://www.w3.org/2002/07/owl#Thing|http://www.wikidata.org/entity/Q24229398|http://www.wikidata.org/entity/Q43229|http://www.wikidata.org/entity/Q4830453"
uri,http://dbpedia.org/resource/Suppository,literal,en,Suppository,literal,en,"A suppository is a dosage form used to deliver medications by insertion into a body orifice where it dissolves or melts to exert local or systemic effects. There are three types of suppositories, each to insert into a different orifice: Rectal suppositories into the rectum, vaginal suppositories into the vagina, and urethral suppositories into the urethra of a male.",literal,en,"A suppository is a dosage form used to deliver medications by insertion into a body orifice where it dissolves or melts to exert local or systemic effects. There are three types of suppositories, each to insert into a different orifice: Rectal suppositories into the rectum, vaginal suppositories into the vagina, and urethral suppositories into the urethra of a male.",literal,http://dbpedia.org/resource/Category:Drug_delivery_devices,literal,http://www.w3.org/2002/07/owl#Thing
uri,http://dbpedia.org/resource/Vertebral_fixation,literal,en,Vertebral fixation,literal,en,"Vertebral fixation (also known as ""spinal fixation"") is an orthopedic surgical procedure in which two or more vertebrae are anchored to each other through a synthetic ""vertebral fixation device"", with the aim of reducing vertebral mobility and thus avoiding possible damage to the spinal cord and/or spinal roots.",literal,en,"Vertebral fixation (also known as ""spinal fixation"") is an orthopedic surgical procedure in which two or more vertebrae are anchored to each other through a synthetic ""vertebral fixation device"", with the aim of reducing vertebral mobility and thus avoiding possible damage to the spinal cord and/or spinal roots.",literal,http://dbpedia.org/resource/Category:Implants_(medicine),literal,http://dbpedia.org/class/yago/Abstraction100002137|http://dbpedia.org/class/yago/Act100030358|http://dbpedia.org/class/yago/Activity100407535|http://dbpedia.org/class/yago/Event100029378|http://dbpedia.org/class/yago/MedicalProcedure101024392|http://dbpedia.org/class/yago/Operation100671351|http://dbpedia.org/class/yago/Procedure101023820|http://dbpedia.org/class/yago/PsychologicalFeature100023100|http://dbpedia.org/class/yago/WikicatOrthopedicSurgicalProcedures|http://dbpedia.org/class/yago/WikicatSurgicalProcedures|http://dbpedia.org/class/yago/YagoPermanentlyLocatedEntity
uri,http://dbpedia.org/resource/Patient_lift,literal,en,Patient lift,literal,en,"A patient lift (patient hoist, jack hoist, hydraulic lift) may be either a sling lift or sit-to-stand lift. This is an assistive device that allows patients in hospitals and nursing homes and people receiving home health care to be transferred between a bed and a chair or other similar resting places, by the use of electrical or hydraulic power. Sling lifts are used for patients whose mobility is limited. Sling lifts are mobile (or floor) lifts or overhead lifts (suspended from ceiling, wall-mounted or overhead tracks).",literal,en,"A patient lift (patient hoist, jack hoist, hydraulic lift) may be either a sling lift or sit-to-stand lift. This is an assistive device that allows patients in hospitals and nursing homes and people receiving home health care to be transferred between a bed and a chair or other similar resting places, by the use of electrical or hydraulic power. Sling lifts are used for patients whose mobility is limited. Sling lifts are mobile (or floor) lifts or overhead lifts (suspended from ceiling, wall-mounted or overhead tracks). The sling lift has several advantages. It allows heavy patients to be transferred while decreasing stress on caregivers while also reducing the number of nursing staff required to move patients. It also reduces the chance of orthopedic injury from lifting patients. Another kind of sling lift, which is called a ceiling lift, can be permanently installed on the ceiling of a room in order to save space. Mistakes using patient lifts may result in serious injury and some injuries that have been caused by improper use or malfunction of sling lifts have led to civil lawsuits.",literal,http://dbpedia.org/resource/Category:Mobility_devices,literal,http://dbpedia.org/class/yago/Artifact100021939|http://dbpedia.org/class/yago/Device103183080|http://dbpedia.org/class/yago/Instrumentality103575240|http://dbpedia.org/class/yago/Object100002684|http://dbpedia.org/class/yago/PhysicalEntity100001930|http://dbpedia.org/class/yago/Whole100003553|http://dbpedia.org/class/yago/WikicatMobilityDevices
